"estimate_a0","true_cade_a0","diff_a0","estimate_a1","true_cade_a1","diff_a1","J","sim_id_in_j"
5.93446750719333,7.01607318861329,-1.08160568141995,7.23370314609727,8.99189537296201,-1.75819222686475,20,51
6.1039961609245,7.01607318861329,-0.912077027688787,7.76643345610388,8.99189537296201,-1.22546191685813,20,52
6.35146819897059,7.01607318861329,-0.664604989642694,8.05892575106799,8.99189537296201,-0.932969621894022,20,53
5.86694567963256,7.01607318861329,-1.14912750898073,7.88668818829144,8.99189537296201,-1.10520718467058,20,54
6.34494646772195,7.01607318861329,-0.671126720891336,7.79745253862655,8.99189537296201,-1.19444283433546,20,55
5.88323818930883,7.01607318861329,-1.13283499930446,6.92212479026993,8.99189537296201,-2.06977058269208,20,56
6.21064436261804,7.01607318861329,-0.805428825995247,7.73549773473807,8.99189537296201,-1.25639763822394,20,57
6.04274770916103,7.01607318861329,-0.973325479452259,8.07554655935426,8.99189537296201,-0.916348813607751,20,58
5.53142708014088,7.01607318861329,-1.48464610847241,8.95697891293067,8.99189537296201,-0.0349164600313472,20,59
5.56958497388676,7.01607318861329,-1.44648821472653,8.0266930455728,8.99189537296201,-0.96520232738921,20,60
6.1276126330458,7.01607318861329,-0.888460555567482,6.87186440606647,8.99189537296201,-2.12003096689554,20,61
5.4931636989521,7.01607318861329,-1.52290948966119,8.43989257966209,8.99189537296201,-0.552002793299922,20,62
6.21437760857616,7.01607318861329,-0.801695580037123,8.50509433959845,8.99189537296201,-0.486801033363568,20,63
5.56198837787128,7.01607318861329,-1.45408481074201,8.68629511899061,8.99189537296201,-0.305600253971404,20,64
5.91125505343669,7.01607318861329,-1.1048181351766,8.14373547601628,8.99189537296201,-0.848159896945736,20,65
6.03095138218087,7.01607318861329,-0.985121806432413,8.6353388979264,8.99189537296201,-0.356556475035616,20,66
5.91042236452026,7.01607318861329,-1.10565082409303,7.65452459429187,8.99189537296201,-1.33737077867015,20,67
6.41139486034061,7.01607318861329,-0.604678328272676,8.31604466090345,8.99189537296201,-0.675850712058566,20,68
5.64838889416597,7.01607318861329,-1.36768429444732,7.36897374062395,8.99189537296201,-1.62292163233807,20,69
5.93675674571295,7.01607318861329,-1.07931644290033,7.91749004919386,8.99189537296201,-1.07440532376815,20,70
6.51689912660845,7.01607318861329,-0.499174062004834,7.60598758236967,8.99189537296201,-1.38590779059234,20,71
6.08570579467552,7.01607318861329,-0.930367393937764,6.58250819779401,8.99189537296201,-2.40938717516801,20,72
6.02845192752972,7.01607318861329,-0.987621261083564,7.66897885981447,8.99189537296201,-1.32291651314754,20,73
6.5656781575395,7.01607318861329,-0.450395031073788,8.47851960313087,8.99189537296201,-0.513375769831139,20,74
5.7719136759042,7.01607318861329,-1.24415951270908,8.24086819030716,8.99189537296201,-0.751027182654848,20,75
5.68767438273441,7.01607318861329,-1.32839880587888,7.93342956962642,8.99189537296201,-1.05846580333559,20,76
6.029243992983,7.01607318861329,-0.986829195630281,7.80999643891046,8.99189537296201,-1.18189893405155,20,77
6.21468579968053,7.01607318861329,-0.801387388932758,7.84290233668526,8.99189537296201,-1.14899303627675,20,78
5.89130885403693,7.01607318861329,-1.12476433457635,8.10697473353726,8.99189537296201,-0.884920639424754,20,79
6.05164246938303,7.01607318861329,-0.964430719230252,6.64986099689137,8.99189537296201,-2.34203437607064,20,80
5.61016469825533,7.01607318861329,-1.40590849035796,7.92044159679459,8.99189537296201,-1.07145377616742,20,81
6.23227292370881,7.01607318861329,-0.783800264904473,8.87609314551425,8.99189537296201,-0.115802227447762,20,82
6.22805812018079,7.01607318861329,-0.788015068432496,7.93957155444182,8.99189537296201,-1.05232381852019,20,83
5.65564429095871,7.01607318861329,-1.36042889765458,7.72643328248531,8.99189537296201,-1.2654620904767,20,84
5.75936498881,7.01607318861329,-1.25670819980329,7.43804230560308,8.99189537296201,-1.55385306735893,20,85
5.68900064043815,7.01607318861329,-1.32707254817513,7.93367502949477,8.99189537296201,-1.05822034346724,20,86
6.43197368453408,7.01607318861329,-0.58409950407921,7.97002764533862,8.99189537296201,-1.02186772762339,20,87
5.83103360447051,7.01607318861329,-1.18503958414277,7.69694958780082,8.99189537296201,-1.2949457851612,20,88
6.41718009359454,7.01607318861329,-0.598893095018749,8.51774854397065,8.99189537296201,-0.474146828991366,20,89
5.66747968715105,7.01607318861329,-1.34859350146223,7.31938017496674,8.99189537296201,-1.67251519799528,20,90
5.83991645367253,7.01607318861329,-1.17615673494076,7.48856292551211,8.99189537296201,-1.5033324474499,20,91
6.32099564214595,7.01607318861329,-0.695077546467334,7.06997506467106,8.99189537296201,-1.92192030829096,20,92
6.46456409107808,7.01607318861329,-0.551509097535201,7.85458778299527,8.99189537296201,-1.13730758996674,20,93
6.44332340554768,7.01607318861329,-0.572749783065602,8.24809602857336,8.99189537296201,-0.743799344388648,20,94
6.0961736035819,7.01607318861329,-0.919899585031382,7.45605526964978,8.99189537296201,-1.53584010331223,20,95
5.5143099257496,7.01607318861329,-1.50176326286369,7.51054431663842,8.99189537296201,-1.48135105632359,20,96
6.12630072543269,7.01607318861329,-0.889772463180596,7.2962864914042,8.99189537296201,-1.69560888155781,20,97
5.64558121667313,7.01607318861329,-1.37049197194016,7.05621678929413,8.99189537296201,-1.93567858366788,20,98
5.89395254263456,7.01607318861329,-1.12212064597873,7.19042202860296,8.99189537296201,-1.80147334435905,20,99
5.86059774674086,7.01607318861329,-1.15547544187243,7.97364296511449,8.99189537296201,-1.01825240784752,20,100
6.19491181411003,7.01607318861329,-0.821161374503257,7.91389669016576,8.99189537296201,-1.07799868279625,20,101
5.33845884879165,7.01607318861329,-1.67761433982164,7.53439335846896,8.99189537296201,-1.45750201449305,20,102
5.90639384356402,7.01607318861329,-1.10967934504927,7.56297864282966,8.99189537296201,-1.42891673013236,20,103
5.32871852944671,7.01607318861329,-1.68735465916657,8.4618994986721,8.99189537296201,-0.529995874289916,20,104
6.36478444761053,7.01607318861329,-0.651288741002753,7.84305479268605,8.99189537296201,-1.14884058027596,20,105
5.56384739372899,7.01607318861329,-1.4522257948843,7.86678108268249,8.99189537296201,-1.12511429027953,20,106
5.93235990911346,7.01607318861329,-1.08371327949983,7.21918145134891,8.99189537296201,-1.7727139216131,20,107
6.05931432408478,7.01607318861329,-0.956758864528508,7.23799826398002,8.99189537296201,-1.75389710898199,20,108
5.20792527190509,7.01607318861329,-1.8081479167082,7.71224838486146,8.99189537296201,-1.27964698810055,20,109
5.5212103754214,7.01607318861329,-1.49486281319188,6.96789765145701,8.99189537296201,-2.02399772150501,20,110
6.00137481964215,7.01607318861329,-1.01469836897113,7.5803059113004,8.99189537296201,-1.41158946166161,20,111
5.88326399244484,7.01607318861329,-1.13280919616845,7.55537551645836,8.99189537296201,-1.43651985650365,20,112
6.02541452493384,7.01607318861329,-0.990658663679451,7.43847225033571,8.99189537296201,-1.5534231226263,20,113
6.13357532251712,7.01607318861329,-0.882497866096162,8.1865360243238,8.99189537296201,-0.805359348638211,20,114
5.4149447545931,7.01607318861329,-1.60112843402018,7.76292522294012,8.99189537296201,-1.22897015002189,20,115
5.51784206307249,7.01607318861329,-1.4982311255408,7.40107617756656,8.99189537296201,-1.59081919539545,20,116
6.08501550328049,7.01607318861329,-0.931057685332799,8.37345573418527,8.99189537296201,-0.618439638776739,20,117
6.35876014259908,7.01607318861329,-0.657313046014204,7.79361544737188,8.99189537296201,-1.19827992559013,20,118
5.74234212101116,7.01607318861329,-1.27373106760212,7.62617857258368,8.99189537296201,-1.36571680037833,20,119
6.46190000539246,7.01607318861329,-0.554173183220825,8.02237386771759,8.99189537296201,-0.969521505244426,20,120
5.75110770943595,7.01607318861329,-1.26496547917733,7.59047838380944,8.99189537296201,-1.40141698915257,20,121
5.7805754793278,7.01607318861329,-1.23549770928548,8.2096902956898,8.99189537296201,-0.782205077272218,20,122
6.58266314668173,7.01607318861329,-0.433410041931555,7.1921989716445,8.99189537296201,-1.79969640131752,20,123
6.16482791033381,7.01607318861329,-0.851245278279476,7.69454801176551,8.99189537296201,-1.2973473611965,20,124
6.12784017266352,7.01607318861329,-0.888233015949764,8.05519318150637,8.99189537296201,-0.936702191455641,20,125
6.10325912859328,7.01607318861329,-0.912814060020003,7.10430166925298,8.99189537296201,-1.88759370370903,20,126
6.68751933600806,7.01607318861329,-0.32855385260523,8.32606285341085,8.99189537296201,-0.665832519551161,20,127
5.94800314285591,7.01607318861329,-1.06807004575738,7.68664255876353,8.99189537296201,-1.30525281419849,20,128
5.3365129126044,7.01607318861329,-1.67956027600889,7.63635947752245,8.99189537296201,-1.35553589543957,20,129
5.29201747861565,7.01607318861329,-1.72405570999763,8.16808756764127,8.99189537296201,-0.82380780532074,20,130
6.05292621546917,7.01607318861329,-0.963146973144113,7.43364207912416,8.99189537296201,-1.55825329383786,20,131
5.3813028673637,7.01607318861329,-1.63477032124959,8.15981316817222,8.99189537296201,-0.832082204789797,20,132
5.8356294917802,7.01607318861329,-1.18044369683308,7.68043011251197,8.99189537296201,-1.31146526045004,20,133
5.28398513453598,7.01607318861329,-1.73208805407731,7.41313172426744,8.99189537296201,-1.57876364869458,20,134
5.41596980331317,7.01607318861329,-1.60010338530012,7.92269624922049,8.99189537296201,-1.06919912374152,20,135
6.29270238452653,7.01607318861329,-0.723370804086759,8.70187493555953,8.99189537296201,-0.290020437402482,20,136
6.54128100855525,7.01607318861329,-0.474792180058036,7.65930153240523,8.99189537296201,-1.33259384055679,20,137
5.22999680770513,7.01607318861329,-1.78607638090816,7.85273794071414,8.99189537296201,-1.13915743224788,20,138
5.67661265233493,7.01607318861329,-1.33946053627836,7.76374625769543,8.99189537296201,-1.22814911526658,20,139
6.46072147997748,7.01607318861329,-0.555351708635808,7.07217689094693,8.99189537296201,-1.91971848201509,20,140
5.28609748089517,7.01607318861329,-1.72997570771812,8.30045621352247,8.99189537296201,-0.691439159439547,20,141
5.85598559336918,7.01607318861329,-1.16008759524411,8.01762214569926,8.99189537296201,-0.974273227262756,20,142
6.42289108204548,7.01607318861329,-0.593182106567807,8.37295276766704,8.99189537296201,-0.618942605294974,20,143
5.70569653783098,7.01607318861329,-1.31037665078231,7.17073093010964,8.99189537296201,-1.82116444285238,20,144
5.91204892029186,7.01607318861329,-1.10402426832143,7.82965139945108,8.99189537296201,-1.16224397351094,20,145
5.70660300843186,7.01607318861329,-1.30947018018143,7.7809994230084,8.99189537296201,-1.21089594995362,20,146
5.93046699239479,7.01607318861329,-1.0856061962185,7.40310526642256,8.99189537296201,-1.58879010653946,20,147
5.81721077444878,7.01607318861329,-1.1988624141645,8.11262948368027,8.99189537296201,-0.87926588928174,20,148
5.18039157712942,7.01607318861329,-1.83568161148387,7.75563223976754,8.99189537296201,-1.23626313319447,20,149
5.8930846716717,7.01607318861329,-1.12298851694158,8.93782288045456,8.99189537296201,-0.0540724925074549,20,150
6.24681436046878,7.01607318861329,-0.769258828144511,7.23832856542503,8.99189537296201,-1.75356680753698,20,151
5.4014405362609,7.01607318861329,-1.61463265235238,8.65934049440944,8.99189537296201,-0.332554878552569,20,152
5.96855279768229,7.01607318861329,-1.047520390931,6.96539581265281,8.99189537296201,-2.0264995603092,20,153
6.33579489786673,7.01607318861329,-0.680278290746558,7.84088377359635,8.99189537296201,-1.15101159936566,20,154
6.45903571775936,7.01607318861329,-0.557037470853921,8.34920717720442,8.99189537296201,-0.642688195757591,20,155
6.23261924228824,7.01607318861329,-0.783453946325049,7.41482833075121,8.99189537296201,-1.5770670422108,20,156
5.74736165506973,7.01607318861329,-1.26871153354355,7.50820508952325,8.99189537296201,-1.48369028343876,20,157
5.61413092929785,7.01607318861329,-1.40194225931543,7.44767732015452,8.99189537296201,-1.54421805280749,20,158
5.83533905475573,7.01607318861329,-1.18073413385756,8.00043905250538,8.99189537296201,-0.991456320456631,20,159
7.04608931452884,7.01607318861329,0.0300161259155525,8.02287993484968,8.99189537296201,-0.969015438112333,20,160
6.56786800718089,7.01607318861329,-0.448205181432394,8.16934677622165,8.99189537296201,-0.82254859674036,20,161
6.06983516130594,7.01607318861329,-0.946238027307349,7.50026588398276,8.99189537296201,-1.49162948897925,20,162
5.79557849965606,7.01607318861329,-1.22049468895723,7.72287738921966,8.99189537296201,-1.26901798374235,20,163
5.50816374098417,7.01607318861329,-1.50790944762912,8.24673188169445,8.99189537296201,-0.745163491267562,20,164
5.42524025544678,7.01607318861329,-1.59083293316651,8.43599793941106,8.99189537296201,-0.55589743355095,20,165
6.18108418417632,7.01607318861329,-0.834989004436968,7.0396646279645,8.99189537296201,-1.95223074499751,20,166
5.87988307572332,7.01607318861329,-1.13619011288997,7.89606868478526,8.99189537296201,-1.09582668817676,20,167
5.27889397135785,7.01607318861329,-1.73717921725544,7.89485162342298,8.99189537296201,-1.09704374953903,20,168
6.10957373263255,7.01607318861329,-0.90649945598074,6.96132929290511,8.99189537296201,-2.0305660800569,20,169
6.09398987234413,7.01607318861329,-0.922083316269153,7.6121579198749,8.99189537296201,-1.37973745308712,20,170
6.25599129207282,7.01607318861329,-0.760081896540462,7.32850345775771,8.99189537296201,-1.6633919152043,20,171
5.24908914193538,7.01607318861329,-1.7669840466779,8.49924097840826,8.99189537296201,-0.492654394553748,20,172
6.38776326367237,7.01607318861329,-0.628309924940919,7.64083134207592,8.99189537296201,-1.3510640308861,20,173
6.30577079877932,7.01607318861329,-0.710302389833963,7.4634454711046,8.99189537296201,-1.52844990185742,20,174
5.80783100793542,7.01607318861329,-1.20824218067787,7.86270698635077,8.99189537296201,-1.12918838661125,20,175
6.32980974492514,7.01607318861329,-0.686263443688143,7.84030179206279,8.99189537296201,-1.15159358089922,20,176
5.44623918488031,7.01607318861329,-1.56983400373298,7.98758022758085,8.99189537296201,-1.00431514538117,20,177
5.41035932313125,7.01607318861329,-1.60571386548204,7.23335420835316,8.99189537296201,-1.75854116460886,20,178
6.03961260850602,7.01607318861329,-0.976460580107267,7.90467138871061,8.99189537296201,-1.08722398425141,20,179
5.84766193269893,7.01607318861329,-1.16841125591436,8.12545086992312,8.99189537296201,-0.86644450303889,20,180
6.2729879408949,7.01607318861329,-0.743085247718385,7.96268893182098,8.99189537296201,-1.02920644114103,20,181
6.17218196577988,7.01607318861329,-0.84389122283341,7.31660911979929,8.99189537296201,-1.67528625316272,20,182
5.40623483954885,7.01607318861329,-1.60983834906443,8.06817902913748,8.99189537296201,-0.923716343824536,20,183
6.39572521457698,7.01607318861329,-0.620347974036304,7.60235393790103,8.99189537296201,-1.38954143506099,20,184
6.16692863411709,7.01607318861329,-0.8491445544962,7.84531595340768,8.99189537296201,-1.14657941955433,20,185
5.3482050510379,7.01607318861329,-1.66786813757539,7.57634636704153,8.99189537296201,-1.41554900592049,20,186
5.63148598167868,7.01607318861329,-1.38458720693461,7.9657232053397,8.99189537296201,-1.02617216762231,20,187
5.85138879007696,7.01607318861329,-1.16468439853633,8.01673300797891,8.99189537296201,-0.975162364983102,20,188
6.12565850372452,7.01607318861329,-0.89041468488877,8.48926221809435,8.99189537296201,-0.502633154867667,20,189
5.46868577016897,7.01607318861329,-1.54738741844432,8.30022013511839,8.99189537296201,-0.691675237843622,20,190
5.6922009248936,7.01607318861329,-1.32387226371968,7.6457651933786,8.99189537296201,-1.34613017958342,20,191
6.29660167416283,7.01607318861329,-0.719471514450452,7.61134633739207,8.99189537296201,-1.38054903556994,20,192
5.42940729859115,7.01607318861329,-1.58666589002214,7.68174643887197,8.99189537296201,-1.31014893409004,20,193
5.67060490776564,7.01607318861329,-1.34546828084765,7.66344673884582,8.99189537296201,-1.3284486341162,20,194
5.4061318600242,7.01607318861329,-1.60994132858908,7.55024871166412,8.99189537296201,-1.4416466612979,20,195
6.13694240815639,7.01607318861329,-0.879130780456892,8.25130021897613,8.99189537296201,-0.740595153985881,20,196
5.63275317779106,7.01607318861329,-1.38332001082223,7.66935388878155,8.99189537296201,-1.32254148418046,20,197
5.60049684570405,7.01607318861329,-1.41557634290924,6.83754470174875,8.99189537296201,-2.15435067121326,20,198
6.05467724967532,7.01607318861329,-0.961395938937969,7.14417395740373,8.99189537296201,-1.84772141555828,20,199
6.13475865705556,7.01607318861329,-0.881314531557729,8.09640790045296,8.99189537296201,-0.895487472509052,20,200
6.02548550741308,7.00919700323605,-0.983711495822968,8.26613145129345,9.0268066415686,-0.760675190275151,50,1
6.12107724796319,7.00919700323605,-0.888119755272858,7.9106881077459,9.0268066415686,-1.1161185338227,50,2
6.08680194841003,7.00919700323605,-0.922395054826024,7.86107641651506,9.0268066415686,-1.16573022505355,50,3
6.02443769930093,7.00919700323605,-0.984759303935123,7.92855840586586,9.0268066415686,-1.09824823570274,50,4
5.9589086511082,7.00919700323605,-1.05028835212785,8.22378241752015,9.0268066415686,-0.803024224048448,50,5
5.90768013026123,7.00919700323605,-1.10151687297483,8.01300103124764,9.0268066415686,-1.01380561032096,50,6
5.93045313378363,7.00919700323605,-1.07874386945242,7.95663417022589,9.0268066415686,-1.07017247134272,50,7
6.17305132267141,7.00919700323605,-0.836145680564642,8.13234236641432,9.0268066415686,-0.894464275154283,50,8
5.98902199681413,7.00919700323605,-1.02017500642192,8.27262929037245,9.0268066415686,-0.754177351196153,50,9
5.66437463222186,7.00919700323605,-1.3448223710142,7.97404911250299,9.0268066415686,-1.05275752906561,50,10
5.97462350161554,7.00919700323605,-1.03457350162051,8.20867352059594,9.0268066415686,-0.818133120972666,50,11
6.42732428734709,7.00919700323605,-0.581872715888958,8.05044466098573,9.0268066415686,-0.976361980582876,50,12
5.86592957148909,7.00919700323605,-1.14326743174697,8.14206597162985,9.0268066415686,-0.884740669938752,50,13
6.13931461329666,7.00919700323605,-0.869882389939391,7.79784442274745,9.0268066415686,-1.22896221882115,50,14
6.03360006847022,7.00919700323605,-0.97559693476583,8.22380728383745,9.0268066415686,-0.802999357731153,50,15
6.48665656780306,7.00919700323605,-0.522540435432991,7.90833115366177,9.0268066415686,-1.11847548790683,50,16
5.93721279051617,7.00919700323605,-1.07198421271988,7.90887517772097,9.0268066415686,-1.11793146384763,50,17
5.96946060260453,7.00919700323605,-1.03973640063152,8.25423521249727,9.0268066415686,-0.772571429071336,50,18
6.1027741749504,7.00919700323605,-0.906422828285654,7.32222415698778,9.0268066415686,-1.70458248458082,50,19
5.72446639221854,7.00919700323605,-1.28473061101751,7.82732576966588,9.0268066415686,-1.19948087190272,50,20
6.03541990773831,7.00919700323605,-0.973777095497746,8.04245036338098,9.0268066415686,-0.984356278187626,50,21
5.93769466037255,7.00919700323605,-1.0715023428635,8.24618615633104,9.0268066415686,-0.780620485237558,50,22
6.13403968846673,7.00919700323605,-0.875157314769325,7.83145587910344,9.0268066415686,-1.19535076246516,50,23
5.70024823126142,7.00919700323605,-1.30894877197463,7.87309966374543,9.0268066415686,-1.15370697782317,50,24
6.13538036358367,7.00919700323605,-0.873816639652384,7.82787637306796,9.0268066415686,-1.19893026850064,50,25
6.36196676545918,7.00919700323605,-0.647230237776873,8.05950663744445,9.0268066415686,-0.967300004124148,50,26
6.81206856441415,7.00919700323605,-0.197128438821904,7.93094807831996,9.0268066415686,-1.09585856324864,50,27
5.581148879139,7.00919700323605,-1.42804812409705,7.7388943181495,9.0268066415686,-1.2879123234191,50,28
6.13939002082597,7.00919700323605,-0.869806982410084,7.48654370859741,9.0268066415686,-1.54026293297119,50,29
6.11729688985964,7.00919700323605,-0.891900113376409,7.99105078150336,9.0268066415686,-1.03575586006524,50,30
6.29066442695231,7.00919700323605,-0.71853257628374,7.92227634119515,9.0268066415686,-1.10453030037345,50,31
5.83189534949438,7.00919700323605,-1.17730165374167,7.83932591645389,9.0268066415686,-1.18748072511471,50,32
5.8012920263959,7.00919700323605,-1.20790497684015,7.97544411128664,9.0268066415686,-1.05136253028196,50,33
6.13523190967162,7.00919700323605,-0.873965093564428,8.33453273265334,9.0268066415686,-0.692273908915258,50,34
6.08839413267209,7.00919700323605,-0.920802870563962,8.06571932985482,9.0268066415686,-0.961087311713785,50,35
6.24940860609576,7.00919700323605,-0.759788397140287,8.14338811549451,9.0268066415686,-0.883418526074088,50,36
6.00652143760766,7.00919700323605,-1.00267556562839,8.66933561654981,9.0268066415686,-0.357471025018794,50,37
6.13260618039439,7.00919700323605,-0.876590822841666,7.77396560418443,9.0268066415686,-1.25284103738417,50,38
6.18221000654532,7.00919700323605,-0.826986996690733,7.98491353593377,9.0268066415686,-1.04189310563483,50,39
5.8818245260515,7.00919700323605,-1.12737247718456,8.81775494500491,9.0268066415686,-0.209051696563691,50,40
5.97550036887421,7.00919700323605,-1.03369663436184,8.39828020061241,9.0268066415686,-0.628526440956191,50,41
5.99168726554058,7.00919700323605,-1.01750973769547,8.05245226698908,9.0268066415686,-0.974354374579526,50,42
6.15988517139309,7.00919700323605,-0.849311831842959,7.98650755373585,9.0268066415686,-1.04029908783275,50,43
5.8035233445541,7.00919700323605,-1.20567365868196,7.84326269089711,9.0268066415686,-1.18354395067149,50,44
5.78106486149466,7.00919700323605,-1.22813214174139,8.02824344909514,9.0268066415686,-0.998563192473465,50,45
5.99168340909962,7.00919700323605,-1.01751359413643,7.74473104612884,9.0268066415686,-1.28207559543976,50,46
5.82397129753339,7.00919700323605,-1.18522570570266,8.33121302082965,9.0268066415686,-0.695593620738947,50,47
5.87623448697054,7.00919700323605,-1.13296251626551,8.16057088468587,9.0268066415686,-0.866235756882729,50,48
5.97373809379713,7.00919700323605,-1.03545890943892,7.74595078541493,9.0268066415686,-1.28085585615367,50,49
5.92750460238929,7.00919700323605,-1.08169240084676,7.90761289092178,9.0268066415686,-1.11919375064682,50,50
5.65314128722833,7.00919700323605,-1.35605571600772,7.85735458888993,9.0268066415686,-1.16945205267867,50,51
5.93197167361035,7.00919700323605,-1.07722532962571,8.00684032945405,9.0268066415686,-1.01996631211455,50,52
5.77625594369396,7.00919700323605,-1.23294105954209,8.23237397967715,9.0268066415686,-0.794432661891454,50,53
5.68400137498805,7.00919700323605,-1.325195628248,8.45438938897922,9.0268066415686,-0.572417252589386,50,54
6.07910146159462,7.00919700323605,-0.930095541641427,8.20568005035713,9.0268066415686,-0.821126591211476,50,55
6.02814383845398,7.00919700323605,-0.981053164782069,7.35887644329495,9.0268066415686,-1.66793019827365,50,56
6.23087113456282,7.00919700323605,-0.778325868673236,8.11477264045878,9.0268066415686,-0.912034001109824,50,57
